customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_bucket,spending_category,estimated_clv,has_internet,is_month_to_month,churn_flag,age_group,churn_probability,predicted_churn,risk_tier
3733-UOCWF,Male,1,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),85.55,5251.75,No,48+ months,High Value,5218.55,True,False,False,Senior,0.12366802350572105,0,Low
6833-JMZYP,Female,0,No,No,15,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.0,1505.45,No,12-24 months,High Value,1410.0,True,True,False,Non-Senior,0.5687378239879051,1,Medium
2722-VOJQL,Male,0,No,No,64,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),105.65,6903.1,Yes,48+ months,High Value,6761.6,True,False,True,Non-Senior,0.16632544931996937,0,Low
1310-QRITU,Female,0,No,No,18,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.3,913.3,No,12-24 months,Medium Value,905.4,True,True,False,Non-Senior,0.32794115293200926,0,Low
8961-QDZZJ,Female,0,Yes,Yes,57,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,95.0,5535.8,No,48+ months,High Value,5415.0,True,False,False,Non-Senior,0.2285699690261297,0,Low
9715-SBVSU,Male,0,Yes,Yes,14,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),61.4,815.55,No,12-24 months,Medium Value,859.6,True,False,False,Non-Senior,0.04402539893438461,0,Low
8490-BXHEO,Male,1,No,No,18,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.55,1411.65,No,12-24 months,Medium Value,1449.8999999999999,True,True,False,Senior,0.47085546717275084,0,Medium
7173-TETGO,Female,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),78.5,5602.25,No,48+ months,Medium Value,5652.0,True,False,False,Senior,0.03016758077797946,0,Low
7929-SKFGK,Male,0,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),114.3,8244.3,No,48+ months,High Value,8001.0,True,False,False,Non-Senior,0.03852183839835821,0,Low
2300-RQGOI,Female,0,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.05,741.5,No,24-48 months,Low Value,761.9,False,False,False,Non-Senior,0.009832452848847878,0,Low
3563-SVYLG,Male,0,Yes,Yes,68,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),62.65,4375.8,No,48+ months,Medium Value,4260.2,True,False,False,Non-Senior,0.004389172939118981,0,Low
5228-EXCET,Male,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.85,1008.7,Yes,12-24 months,Medium Value,1051.05,True,True,True,Non-Senior,0.5947801000977778,1,Medium
6435-VWCCY,Male,1,Yes,No,65,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),92.7,5968.4,No,48+ months,High Value,6025.5,True,False,False,Senior,0.07095264069828466,0,Low
4998-IKFSE,Female,0,No,No,30,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,100.45,3096.9,No,24-48 months,High Value,3013.5,True,True,False,Non-Senior,0.5702446957378141,1,Medium
8630-QSGXK,Male,0,Yes,No,51,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),75.2,3901.25,No,48+ months,Medium Value,3835.2000000000003,True,False,False,Non-Senior,0.062277417712608585,0,Low
2455-USLMV,Female,0,No,No,31,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),84.75,2613.4,No,24-48 months,High Value,2627.25,True,True,False,Non-Senior,0.32387322420680553,0,Low
7394-FKDNK,Female,0,Yes,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,89.45,853.1,Yes,0-12 months,High Value,805.0500000000001,True,True,True,Non-Senior,0.704789493318363,1,High
9488-FVZCC,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),79.5,5661.7,No,48+ months,Medium Value,5724.0,True,False,False,Non-Senior,0.010254838189358323,0,Low
6331-LWDTQ,Male,0,No,No,10,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),72.15,794.25,Yes,0-12 months,Medium Value,721.5,True,True,True,Non-Senior,0.5410084341831661,1,Medium
5995-WWKKG,Female,0,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.8,695.05,No,24-48 months,Low Value,732.6,False,False,False,Non-Senior,0.04111336780489675,0,Low
1597-FZREH,Female,0,No,No,2,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,76.4,160.8,Yes,0-12 months,Medium Value,152.8,True,True,True,Non-Senior,0.45573832939483006,0,Medium
7879-CGSFV,Male,0,No,No,55,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,100.9,5552.05,No,48+ months,High Value,5549.5,True,False,False,Non-Senior,0.16355202470893776,0,Low
9921-EZKBY,Male,0,No,Yes,33,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.3,3275.15,No,24-48 months,High Value,3144.9,True,True,False,Non-Senior,0.33406238296495494,0,Low
7432-FFVAR,Female,0,Yes,Yes,46,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),90.95,4236.6,No,24-48 months,High Value,4183.7,True,False,False,Non-Senior,0.06832808554586166,0,Low
7246-ZGQDF,Female,0,No,Yes,1,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,54.5,54.5,No,0-12 months,Medium Value,54.5,True,True,False,Non-Senior,0.21740063202170332,0,Low
7000-WCEVQ,Female,1,No,No,20,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,61.6,1174.35,Yes,12-24 months,Medium Value,1232.0,True,True,True,Senior,0.33458319265518893,0,Low
0727-IWKVK,Male,0,Yes,No,9,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.9,741.7,Yes,0-12 months,Medium Value,719.1,True,True,True,Non-Senior,0.6312665481605519,1,Medium
5959-BELXA,Male,1,No,No,32,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),96.15,3019.25,Yes,24-48 months,High Value,3076.8,True,True,True,Senior,0.5795120838101024,1,Medium
4456-RHSNB,Female,0,Yes,Yes,19,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.6,962.9,No,12-24 months,Low Value,942.4,True,True,False,Non-Senior,0.189030617179599,0,Low
3512-IZIKN,Female,0,Yes,No,70,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),65.3,4759.75,Yes,48+ months,Medium Value,4571.0,True,False,True,Non-Senior,0.007860693906827153,0,Low
2481-SBOYW,Female,0,No,Yes,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.0,1498.35,No,48+ months,Low Value,1525.0,False,False,False,Non-Senior,0.010250520974551534,0,Low
7109-MFBYV,Male,0,No,No,26,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.45,1233.15,No,24-48 months,Low Value,1181.7,True,True,False,Non-Senior,0.20911401533957316,0,Low
1833-TCXKK,Male,0,Yes,No,45,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),107.75,4882.8,No,24-48 months,High Value,4848.75,True,True,False,Non-Senior,0.39874688321010265,0,Low
1832-PEUTS,Male,0,Yes,Yes,62,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),89.1,5411.65,No,48+ months,High Value,5524.2,True,False,False,Non-Senior,0.08904097369079403,0,Low
6141-OOXUQ,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.65,19.65,Yes,0-12 months,Low Value,19.65,False,True,True,Non-Senior,0.19621997098020025,0,Low
8660-BUETV,Female,0,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.75,148.05,No,0-12 months,Low Value,134.25,True,True,False,Non-Senior,0.35865060891683626,0,Low
0580-PIQHM,Female,0,Yes,Yes,41,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),101.6,3930.55,No,24-48 months,High Value,4165.599999999999,True,False,False,Non-Senior,0.12904878318579993,0,Low
5696-CEIQJ,Male,0,Yes,Yes,67,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),103.15,6895.5,No,48+ months,High Value,6911.05,True,False,False,Non-Senior,0.03411106330756969,0,Low
7503-ZGUZJ,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,84.65,84.65,Yes,0-12 months,High Value,84.65,True,True,True,Non-Senior,0.7864490909425613,1,High
1696-HXOWK,Female,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,95.65,6856.95,No,48+ months,High Value,6791.150000000001,True,False,False,Non-Senior,0.07179354465095374,0,Low
3026-ATZYV,Female,0,Yes,Yes,37,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),75.1,2658.8,No,24-48 months,Medium Value,2778.7,True,False,False,Non-Senior,0.039797342884072745,0,Low
4012-YCFAI,Male,0,Yes,No,60,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,61.35,3766.2,No,48+ months,Medium Value,3681.0,True,False,False,Non-Senior,0.01094188504414971,0,Low
2506-TNFCO,Female,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.55,69.55,Yes,0-12 months,Medium Value,69.55,True,True,True,Senior,0.7546323453663237,1,High
9970-QBCDA,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.7,129.55,No,0-12 months,Low Value,118.19999999999999,False,True,False,Non-Senior,0.15146771234301085,0,Low
8718-PTMEZ,Female,0,No,No,13,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,31.05,347.25,Yes,12-24 months,Low Value,403.65000000000003,True,True,True,Non-Senior,0.39369729229992845,0,Low
9496-IVVRP,Female,0,Yes,Yes,11,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),51.0,581.7,No,0-12 months,Medium Value,561.0,True,True,False,Non-Senior,0.14898974623409406,0,Low
2207-OBZNX,Male,0,No,No,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,51.0,354.05,Yes,0-12 months,Medium Value,357.0,True,True,True,Non-Senior,0.28256145756042245,0,Low
2657-VPXTA,Female,0,Yes,Yes,10,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,88.85,929.45,No,0-12 months,High Value,888.5,True,True,False,Non-Senior,0.7319263013235011,1,High
6551-VLJMV,Male,0,Yes,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.05,679.0,No,24-48 months,Low Value,681.7,False,False,False,Non-Senior,0.01141383284955211,0,Low
1221-GHZEP,Female,0,No,No,62,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check,65.1,3846.75,No,48+ months,Medium Value,4036.2,True,False,False,Non-Senior,0.014522609932009399,0,Low
9289-LBQVU,Male,0,Yes,No,64,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,70.15,4480.7,No,48+ months,Medium Value,4489.6,True,False,False,Non-Senior,0.052697085119613386,0,Low
6142-VSJQO,Female,0,Yes,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.35,44.35,Yes,0-12 months,Low Value,44.35,True,True,True,Non-Senior,0.4097511054220343,0,Medium
3458-IDMFK,Male,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.75,499.4,No,24-48 months,Low Value,518.75,False,False,False,Non-Senior,0.025170696458812272,0,Low
6933-FHBZC,Female,0,No,No,26,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,56.05,1553.2,No,24-48 months,Medium Value,1457.3,True,False,False,Non-Senior,0.09099834305705166,0,Low
0221-NAUXK,Male,0,No,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.95,219.5,No,0-12 months,Low Value,199.5,False,False,False,Non-Senior,0.08054841392967713,0,Low
9770-KXGQU,Female,0,No,No,53,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Mailed check,98.6,5311.85,No,48+ months,High Value,5225.799999999999,True,False,False,Non-Senior,0.13800774807986577,0,Low
6437-UKHMV,Female,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.7,586.05,Yes,0-12 months,Medium Value,557.9,True,True,True,Non-Senior,0.7282449557609182,1,High
6538-POCHL,Male,0,No,No,33,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),79.0,2576.8,No,24-48 months,Medium Value,2607.0,True,True,False,Non-Senior,0.282137204543704,0,Low
6726-NNFWD,Female,1,Yes,No,71,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),89.45,6435.25,No,48+ months,High Value,6350.95,True,False,False,Senior,0.03961699724570464,0,Low
3002-WQZWT,Female,0,No,No,29,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.2,1993.25,No,24-48 months,Medium Value,2151.8,True,True,False,Non-Senior,0.5103986029047002,1,Medium
4277-UDIEF,Male,0,Yes,Yes,24,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),81.0,1923.85,No,12-24 months,Medium Value,1944.0,True,True,False,Non-Senior,0.12081850779110828,0,Low
1208-NBVFH,Male,0,Yes,Yes,20,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,49.6,939.8,No,12-24 months,Low Value,992.0,True,True,False,Non-Senior,0.2473391573497491,0,Low
4912-PIGUY,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.6,84.6,No,0-12 months,High Value,84.6,True,True,False,Non-Senior,0.830890396600584,1,High
1114-CENIM,Male,0,No,Yes,54,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),55.0,3092.65,Yes,48+ months,Medium Value,2970.0,True,True,True,Non-Senior,0.11226488466512989,0,Low
6060-DRTNL,Female,1,No,No,5,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,84.85,415.55,Yes,0-12 months,High Value,424.25,True,True,True,Senior,0.7189699642532847,1,High
2725-TTRIQ,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),84.2,5986.55,No,48+ months,High Value,6062.400000000001,True,False,False,Non-Senior,0.016307622566940128,0,Low
3374-TTZTK,Male,0,Yes,No,52,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,106.3,5487.0,No,48+ months,High Value,5527.599999999999,True,False,False,Non-Senior,0.1051920587216344,0,Low
8990-ZXLSU,Female,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.05,651.5,No,0-12 months,Medium Value,621.4499999999999,True,True,False,Non-Senior,0.5611462153904113,1,Medium
2275-RBYQS,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.4,45.4,No,0-12 months,Low Value,45.4,True,True,False,Non-Senior,0.46758057901026867,0,Medium
8473-VUVJN,Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.65,73.65,Yes,0-12 months,Medium Value,73.65,True,True,True,Senior,0.8133701322503223,1,High
6289-CPNLD,Male,0,Yes,Yes,33,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,73.9,2405.05,Yes,24-48 months,Medium Value,2438.7000000000003,True,False,True,Non-Senior,0.08991191179817702,0,Low
5536-SLHPM,Female,0,Yes,No,55,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,77.75,4458.15,Yes,48+ months,Medium Value,4276.25,True,True,True,Non-Senior,0.426522065165503,0,Medium
4419-UJMUS,Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,99.35,6856.45,No,48+ months,High Value,6855.15,True,False,False,Non-Senior,0.09811651283228667,0,Low
7794-JASDG,Male,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.75,50.75,No,0-12 months,Medium Value,50.75,True,True,False,Non-Senior,0.3369596880897542,0,Low
7609-YBPXG,Male,0,No,No,54,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),87.1,4735.2,No,48+ months,High Value,4703.4,True,False,False,Non-Senior,0.027094171841141778,0,Low
5519-TEEUH,Male,0,No,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.15,682.15,No,24-48 months,Low Value,664.9499999999999,False,False,False,Non-Senior,0.030150115567364875,0,Low
7856-GANIL,Male,1,Yes,No,45,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),98.7,4525.8,No,24-48 months,High Value,4441.5,True,False,False,Senior,0.1759135757011218,0,Low
0804-XBFBV,Female,0,No,Yes,11,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.2,321.05,No,0-12 months,Low Value,277.2,True,True,False,Non-Senior,0.39636630381381444,0,Low
2676-OXPPQ,Male,0,No,No,6,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.7,335.65,No,0-12 months,Medium Value,334.20000000000005,True,True,False,Non-Senior,0.250266423188028,0,Low
3703-TTEPD,Male,0,No,No,21,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),65.35,1424.4,No,12-24 months,Medium Value,1372.35,True,True,False,Non-Senior,0.12108553430134791,0,Low
2799-TSLAG,Female,0,Yes,Yes,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.3,1748.55,No,48+ months,Low Value,1644.5,False,False,False,Non-Senior,0.009092038427245637,0,Low
0196-VULGZ,Female,1,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.35,474.9,Yes,0-12 months,High Value,506.09999999999997,True,True,True,Senior,0.8281154476678404,1,High
8837-VVWLQ,Female,0,No,No,8,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,84.95,668.4,Yes,0-12 months,High Value,679.6,True,True,True,Non-Senior,0.5505207885398241,1,Medium
2696-NARTR,Male,0,No,No,11,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,73.85,926.25,Yes,0-12 months,Medium Value,812.3499999999999,True,True,True,Non-Senior,0.564102694579301,1,Medium
2208-NKVVH,Male,0,Yes,Yes,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.25,1077.95,No,24-48 months,Low Value,1042.75,False,False,False,Non-Senior,0.009825294195911672,0,Low
7614-QVWQL,Male,0,Yes,Yes,49,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),51.8,2541.25,Yes,48+ months,Medium Value,2538.2,True,False,True,Non-Senior,0.12326550639470407,0,Low
1976-CFOCS,Female,1,Yes,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,46.0,46.0,Yes,0-12 months,Low Value,46.0,True,True,True,Senior,0.49356764050700486,0,Medium
4631-OACRM,Male,1,No,No,15,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.4,1156.1,Yes,12-24 months,Medium Value,1191.0,True,True,True,Senior,0.6169991397066147,1,Medium
7139-JZFVG,Male,0,Yes,Yes,60,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),60.5,3694.45,No,48+ months,Medium Value,3630.0,True,False,False,Non-Senior,0.007968155261586028,0,Low
4987-GQWPO,Male,0,No,No,17,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),25.1,382.8,No,12-24 months,Low Value,426.70000000000005,True,True,False,Non-Senior,0.23253221292786505,0,Low
3755-JBMNH,Male,1,Yes,No,16,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),71.8,1167.8,Yes,12-24 months,Medium Value,1148.8,True,True,True,Senior,0.4444696397128447,0,Medium
1757-TCATG,Male,0,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.05,746.75,No,24-48 months,Low Value,701.75,False,False,False,Non-Senior,0.018524188600494432,0,Low
6345-ULYRW,Male,1,Yes,No,44,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Mailed check,88.4,3912.9,Yes,24-48 months,High Value,3889.6000000000004,True,False,True,Senior,0.17619323652873803,0,Low
4776-XSKYQ,Female,0,Yes,Yes,12,No,No phone service,DSL,No,No,No,Yes,No,No,One year,No,Credit card (automatic),30.25,368.85,No,0-12 months,Low Value,363.0,True,False,False,Non-Senior,0.13441163000009543,0,Low
8048-DSDFQ,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,20.2,No,0-12 months,Low Value,20.2,False,True,False,Non-Senior,0.194984280212733,0,Low
5753-QQWPW,Female,0,No,No,28,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,59.9,1654.7,No,24-48 months,Medium Value,1677.2,True,False,False,Non-Senior,0.058305867802695956,0,Low
